lat, long
39.25149,-84.42028
38.520704,-122.869165
37.501762,-121.969067
38.656336,-77.303138
37.780296,-122.417635
28.672123,-81.508709
38.901724,-77.059446
36.113011,-115.176522
36.667142,-86.556034
42.435042,-76.5088
45.514076,-122.6775
33.020251,-117.126173
34.190842,-118.603956
39.888301,-75.354763
33.583597,-117.731789
33.777054,-117.870566
47.6098122,-122.3413016
39.738454,-75.55765
36.586452,-121.84866
39.275068,-76.611912
38.57524,-121.504537
46.355182,-94.782775
25.7715615,-80.1399232
30.393179,-88.867165
41.359826,-72.909054
37.383433,-121.981165
40.511235,-88.947814
29.644465,-95.582399
33.721017,-116.327791
34.033286,-118.480167
37.267196,-121.956287
40.762403,-73.305586
38.900373,-94.724898
40.865151,-74.197115
32.829838,-96.629967
37.5524244,-121.974401
25.8036849,-80.1918219
40.290794,-74.042969
37.254924,-81.217121
36.149902,-115.334206
38.605544,-121.431304
33.891304,-84.469149
40.69064,-111.550202
45.556831,-122.702846
33.883656,-117.889032
35.886257,-86.38046
39.150063,-123.209918
34.03520074,-118.2499733
39.1720712,-76.7867934
34.146277,-118.256404
35.272045,-116.682272
42.222525,-71.021892
34.865122,-120.368227
28.329043,-81.597278
36.41052,-93.734477
34.022952,-84.35958
33.785981,-117.890558
33.128121,-117.254328
40.216964,-80.202529
37.927579,-122.017843
38.033759,-78.498465
33.887392,-84.471326
42.344959,-71.127382
40.68806,-73.979449
39.51222,-84.741455
36.366271,-77.674169
37.5335013,-122.2723743
37.22122,-121.985689
37.482901,-122.178446
32.547233,-93.709348
37.787613,-122.391629
33.658678,-84.42534
37.800631,-122.265143
39.557064,-85.77742
29.048864,-95.567041
34.848963,-84.194397
33.7927068,-84.4031715
36.1597061,-86.7885981
43.900179,-85.290214
38.96006,-123.115458
34.070416,-84.274215
34.670522,-118.150457
39.319529,-76.651367
42.047821,-71.303509
30.398556,-88.890282
38.0333263,-78.4518157
34.034741,-118.29228
37.82027,-122.265136
32.78254,-117.249228
43.2227637329665,-77.291417523916
42.311928,-72.62547
42.358438,-72.553737
35.045076,-85.156036
33.903453,-118.308801
43.997948,-91.296019
30.324227,-81.504428
41.749499,-72.639362
30.12691,-81.521111
47.537361,-122.638913
37.713216,-121.798691
42.030304,-80.062158
42.318356,-71.0652
37.652005,-122.382639
47.597403,-122.330446
33.583443,-111.895122
40.574247,-111.901349
33.786943,-117.216652
39.600193,-110.808834
33.757569,-84.381199
42.878166,-77.255793
45.331598,-122.770555
32.5209,-111.329827
40.719585,-73.650042
33.611656,-112.03598
38.675746,-90.017584
33.986765,-118.390162
34.89338,-82.194962
39.644501,-106.386456
41.675507,-71.303861
43.379789,-70.549475
43.165498,-77.690878
33.9010869,-84.4512006
37.476213,-120.850596
26.350619,-80.079017
27.902554,-82.507138
36.83687,-119.870829
34.41774,-119.869429
40.719772,-74.010475
32.434301,-83.760585
38.782012,-75.118769
30.4736841,-84.1820039
45.5223977,-122.6841263
37.39468,-121.978325
42.781489,-86.075261
36.026136,-78.331893
39.406554,-76.792801
40.778019,-111.886961
37.483846,-122.203917
41.657997,-91.534981
34.049535,-117.544411
40.054317,-83.292694
39.244341,-119.951891
33.682064,-117.852413
33.928823,-118.377776
39.920753,-75.03868
36.49369941140128,-121.1465023859063
42.003208,-76.524565
33.019638,-117.074305
21.329863,-158.086621
39.80117,-105.103153
37.481712,-122.165171
35.690495,-105.940371
38.877001,-77.443598
39.224979,-76.665632
32.829916,-96.84296
38.368052,-122.714967
40.7372,-74.00007
40.459947,-79.923042
37.417337,-121.956715
41.690643,-86.875548
37.391928,-121.884691
39.132147,-76.5789864
39.060186278898,-77.158701934988
33.8988,-118.39436
38.626564,-90.261377
33.0470319,-96.8275631
34.215198,-118.483877
28.327509,-81.538617
35.434874,-82.537656
30.337935,-97.808041
33.430236,-111.938584
33.886744,-118.331626
33.674549,-117.760427
39.952769,-75.159227
28.355111,-80.726862
38.576783,-121.516179
39.987451,-105.090133
38.77143,-75.137003
41.881323,-87.676388
39.512242,-84.732154
33.82623,-116.542134
36.345899,-94.184741
42.562442,-70.887621
47.118605,-118.365561
40.017517,-79.07712
39.938982,-75.141357
39.973404,-83.048778
37.392786,-122.035377
30.324142,-81.397316
34.82921,-106.78147
32.617769,-117.034894
37.538974,-122.302849
34.280226,-118.461522
39.009261,-94.545601
40.157184,-83.115217
33.902733,-116.544726
47.469421,-122.338757
37.902443,-122.525354
44.925888,-123.00255
41.354138,-73.014176
39.591877,-104.966147
42.779727,-83.53068
40.757603,-84.146368
39.050762,-94.34916
33.46331,-117.607628
33.719217,-117.79041
37.894807,-122.499915
38.4814130248183,-122.737474166385
47.357329,-122.301971
39.210583,-106.955593
44.8989504768029,-85.4009978768822
39.842125,-77.262079
33.650789,-117.763864
32.833148,-96.829596
33.641131,-84.459309
32.663303,-96.903916
33.951817,-84.551523
40.32244,-74.4869
33.753902,-118.109937
26.1928,-98.1393
36.52008,-119.565234
33.872054,-118.394586
37.479138,-122.147835
36.753324,-119.823906
42.0000268,-72.5697849
36.84983,-119.790092
41.884636,-71.37987
37.724626,-122.242009
44.478859,-73.196052
35.19959,-111.65293
43.79137,-79.22747
36.092325,-79.106383
35.040118,-85.309134
41.740045,-71.438527
32.764754,-117.024087
38.940881,-94.378841
28.432631,-81.309323
33.741427,-116.228875
47.9120626,-122.1014074
21.28331,-157.71266
39.642001,-106.371149
36.1499978,-86.8209358
27.337844,-82.548429
33.87854,-117.649955
28.3206881,-80.60973
40.703678,-104.999582
44.697682,-73.46752
40.73895,-74.181735
32.774834,-117.157729
40.47992,-111.980149
33.806693,-118.187832
29.894789,-81.313143
47.60872,-122.336023
34.105879,-118.322866
44.74607,-93.354258
38.143668,-92.63125
37.67516,-122.38429
40.6870902,-73.4148646
38.295941,-122.284535
37.553186,-121.982488
42.274715,-71.761635
36.994802,-120.095338
36.835345,-119.809623
33.605947,-112.161909
28.5684,-81.27715
42.742687,-73.83932
39.5393961306727,-82.4102144885017
41.931594,-87.951098
33.44793,-112.073555
27.901732,-82.721249
38.043338,-97.349011
43.898597,-103.484981
29.687713,-98.12181
20.688309,-156.439752
36.211479,-119.323426
42.050534,-87.67334
39.963186,-104.989953
33.5300031865255,-112.169432225173
40.265344,-76.88568
42.607304,-73.85
33.767357,-118.190005
40.23242,-77.09225
34.052129,-118.447661
41.89197,-70.91107
40.702241,-73.995539
37.480265,-122.169301
39.736901,-75.552094
40.674614,-99.093124
36.753181,-119.823878
46.816378,-92.087503
38.69005,-121.58889
42.51077,-71.230727
34.087303,-118.343645
39.942315,-104.982999
33.525276,-117.624802
41.98128,-87.888622
36.531056,-77.942022
48.193828,-101.295626
42.340893,-71.16446
41.890092,-91.698695
39.8344052,-75.5435914
42.663782,-77.056454
41.056092,-73.537286
47.621784,-122.175908
28.553438,-81.396013
41.910583,-87.64479
38.6413834,-75.610232
37.896898,-121.719503
44.0096401,-73.1801295
33.901501,-118.382599
39.250026002792,-106.88270254786
34.21585,-119.034655
33.775328,-96.58308
47.642939,-117.537822
45.417907,-122.7294
47.071917,-122.976675
37.635603,-122.401317
33.793078,-117.85491
37.119746,-80.531395
39.076777,-76.944419
37.2671,-121.956357
33.7869122,-84.4137063
32.617916,-117.034733
37.229616,-80.416577
35.259581,-116.683815
34.735538,-86.624123
40.484088,-88.914584
21.399297,-158.016044
39.7128367,-104.9941988
47.820256,-122.271361
33.741163,-117.031718
36.021596,-95.88779099999999
32.882727,-80.03876
31.134923,-99.331809
34.159757,-118.501206
41.521922,-88.186571
33.67584,-117.987487
45.004478,-93.228702
33.718529,-84.938071
45.51349,-122.67656
40.788305,-73.971353
38.913537,-76.8434696
36.051269,-83.998084
39.220459,-106.93193
35.374319,-83.224975
40.7440113,-73.9741155
38.7286238,-121.2894112
33.815024,-117.927082
32.962139,-117.188569
37.541305,-122.299774
39.07844,-94.554787
45.506829,-122.436273
42.637853,-73.758948
42.358449,-71.055089
33.6588301,-117.7487449
38.876125,-77.006426
34.298294,-118.837116
42.405921,-71.255361
38.856754,-77.112304
33.449571,-111.9848527
30.479372,-97.83449
35.086593,-80.8485414
36.154311,-86.787417
29.88136,-95.681878
38.749933,-121.259897
33.970281,-112.731503
32.239509,-110.947828
44.733181,-122.150001
33.927557,-84.342907
33.546189,-117.78173
33.876747,-84.305969
30.337065,-97.680709
42.047387,-88.058894
36.845195,-119.667001
32.690622,-113.953578
28.539245,-81.374459
33.910091,-117.849204
37.366649,-121.873561
35.6188,-82.566569
34.417846,-119.848005
42.369494,-89.020041
47.612536,-122.335152
34.4185,-118.44232
38.908535,-77.000015
39.184073,-93.881254
43.329841,-83.078704
28.605053,-81.366319
39.711147,-104.944725
32.984516,-97.186674
37.433223,-121.920758
35.771109,-78.67638
25.7322255,-80.2349188
28.646284,-81.13725
41.888958,-72.46388
42.547976,-70.8832777
32.506065,-84.941364
35.658564,-105.98287
41.612602,-109.229248
47.298158744057,-122.50341835087
27.488667,-81.487438
40.243554,-75.285602
40.582466,-111.91671
41.77292,-87.94884
41.496924,-71.307115
43.486083,-88.129818
36.386632,-82.498535
47.754851,-122.155601
42.497989,-90.6317
44.943012,-123.041753
34.025885,-118.284786
39.286503,-76.625567
37.635654,-122.401331
40.27595,-111.68219
39.469347,-119.763042
42.152862,-71.073044
34.058713,-118.413027
33.45627,-112.071955
37.384002,-121.973422
35.576583,-120.69023
30.505145,-97.690218
38.096233,-122.57466
33.804529,-118.353365
33.481494,-112.07192
34.874075,-83.940478
43.038806,-83.518536
34.696785,-118.13632
42.360588,-71.026852
25.6030192,-80.3479663
36.132088,-80.276602
42.046302,-71.302869
43.076572,-89.42043
34.225773,-119.021075
37.481668,-122.165394
40.0105129,-105.2550319
42.43512,-123.306507
37.407786,-121.953297
35.994624,-86.788326
44.282572,-85.403094
38.119602,-121.258046
37.590401,-122.335509
40.01844,-105.275375
48.041286,-122.41057
39.852391,-83.077119
40.65124,-78.55522
39.892778,-105.074044
38.815919,-94.517369
41.484783,-81.80025
29.593688,-98.614609
47.889455,-97.109812
37.580022,-122.345279
33.9492,-118.385
37.537418,-82.599156
38.8970905,-77.1043352
38.553404,-121.712299
42.41892,-90.425857
37.419966,-121.974973
32.880213,-117.225614
32.832719,-79.832322
45.330009,-122.585212
29.9323327,-95.4097085
33.980562,-117.37556
45.592028,-95.899303
39.467997,-76.307489
37.502446,-121.968283
36.16163,-86.785355
34.045717,-117.839405
32.717461,-117.160557
42.407784,-71.01278
40.749893,-73.939758
33.458936,-112.073486
25.762533,-80.191164
37.484775,-122.175205
37.756133,-97.232496
35.962223,-115.173399
26.31116,-80.1524
36.020988,-90.528199
32.28522,-95.280976
28.058941,-82.417357
32.765532,-97.094501
59.6399282064359,-151.545299913623
42.787197,-78.787821
30.325284,-97.712106
32.714995,-117.157633
44.565955,-92.533975
38.501354,-122.998249
43.622061,-83.932241
40.662915,-74.17379
36.858624,-119.787764
47.615052,-122.338336
37.714999,-122.193988
34.258737,-80.604786
25.958276,-80.14483
42.562597,-70.887624
41.740228,-74.06219
33.641912,-84.415276
33.437434,-111.943638
37.649232,-118.986394
38.297962,-122.286633
33.531889,-101.912605
28.541191,-81.374065
43.089261,-73.777312
38.805272,-77.515518
33.930828,-118.323695
40.037263,-105.053232
39.970938,-76.273663
21.272518,-157.823246
41.679516,-71.501262
32.163818,-110.955351
47.547948,-122.318371
28.289998,-81.409632
45.380444,-122.937156
38.729095,-90.28199
40.751815,-73.941166
32.756366,-117.161853
40.681876,-73.964169
39.77114,-104.979195
43.50226,-114.301553
34.693611,-83.685093
27.772628,-82.641417
43.187837,-71.497717
35.62983,-82.552775
42.923118,-72.894928
42.362392,-71.05907
40.219356,-75.247211
29.996696,-90.25319
34.517883,-117.3219
25.984113,-80.118463
39.96421,-82.998407
37.537567,-122.33614
42.775405,-73.893257
33.635202,-111.928341
33.884265,-117.924644
44.504993,-124.079315
37.539222,-122.302537
34.04584837272859,-118.5648536388702
38.886787,-75.831079
39.083451,-94.582798
39.703957,-104.93742
29.45132,-98.679162
33.777483,-84.383207
28.362729,-81.571598
40.7176775,-74.0363064
33.9371133,-117.2795317
27.818805,-82.678474
34.058551,-84.328073
26.212748,-81.746621
45.27009,-123.069863
39.743031,-105.010207
33.6589396,-117.7532247
28.410029,-81.429681
34.102244,-118.340168
33.775356,-117.939012
36.850303,-119.80309
42.336015,-71.066885
36.1223882,-95.9846093
35.203099,-97.441488
41.7050446106062,-88.1195551526816
38.727007,-76.656474
42.732864,-73.72669
35.34699,-75.503559
33.890296,-84.300646
34.144224,-118.142129
47.643471,-122.196569
29.589684,-95.624687
42.721754,-88.994606
42.28802,-83.734739
33.436746,-112.049506
27.966583,-82.5359
35.618995,-82.541464
42.745881,-84.62145
33.454825,-117.606653
33.763493,-84.395365
33.884461,-117.888989
40.050719,-105.050534
38.744924,-121.241913
38.220142,-85.626228
37.973353,-122.031921
40.431168,-111.8758
32.92133,-117.117033
38.698811,-93.269485
38.862912,-94.844163
29.757349,-95.371938
35.9121249060889,-79.0570611452666
41.589768,-88.055188
33.652142,-117.708025
33.889445,-117.828654
38.579729,-122.579057
42.406839,-71.254815
26.052186,-80.142706
34.062051,-118.35807
43.046061,-76.066928
32.868837329409,-79.918928146362
41.675499,-81.309971
41.845166,-71.417753
32.616569,-83.698697
34.044914,-118.26859
30.417411,-97.664204
37.3162173,-80.0032855
34.148094,-117.226701
34.136566,-117.906688
34.047596,-118.24527
33.654407,-117.626635
40.572636,-74.08614
37.717208,-122.118984
37.485194,-122.146263
39.103753,-76.856475
37.426669,-122.143254
33.400651,-111.9502
41.539222,-87.221141
45.845476,-95.38913
34.945197,-80.969333
33.486933,-80.831713
40.963082,-72.192633
39.755657,-105.223465
38.1062,-122.56547
44.972664,-93.39476
42.134865,-80.09417
39.024323,-79.464931
36.404417,-93.735593
40.745449,-73.989622
33.927557,-84.342843
40.692711,-84.150365
38.09622,-122.5757
26.123863,-80.146955
35.672889,-105.955712
42.03546,-97.414274
39.1306744,-88.5635529
39.051834,-77.116438
44.579023,-123.282687
37.781445,-122.421319
42.369849,-83.372509
47.621309,-122.353679
21.345846,-157.894653
42.271027,-74.919526
40.779339,-111.98288
37.635663,-122.401383
33.431436,-111.906548
38.855424,-107.614795
40.755456,-111.886134
33.270257,-111.792534
42.954492,-71.476881
41.548858,-88.12682
33.799792,-79.01138
40.782547,-111.98405
43.681273,-70.442486
33.917081,-83.452989
42.624332,-70.660161
47.238277,-119.895745
41.441876,-74.366663
32.992978,-97.189005
42.790601,-83.730213
40.07706,-86.473723
35.746964,-85.45841
41.660755,-91.53088
34.230019,-95.625492
39.121078,-94.588923
38.3175644,-85.8237766
38.249789,-75.29319
47.761878,-122.191915
26.118887,-80.14109
32.987779,-83.849087
36.869875,-75.981026
39.206222,-76.860563
42.545634,-70.943337
40.955338,-72.194145
35.056433,-85.190515
34.055817,-118.249152
42.159405,-70.79258
40.874231,-81.441212
45.430335,-122.57131
38.887369,-77.092363
42.24911,-73.78468
25.776638,-80.179211
42.586014,-72.61938
42.051005,-88.062139
43.486749,-83.973864
38.187011,-83.477949
46.725269,-122.974272
40.265896,-94.01438
37.635653,-122.401322
38.445877,-90.372865
33.790709,-78.736108
40.54055,-74.363054
47.228593,-122.484226
40.516856,-74.196692
28.041408,-81.96353
33.802309,-118.168307
29.048864,-95.567041
32.875778,-117.211073
44.742765,-93.304424
38.442531,-122.700533
41.932405,-88.766603
37.222107,-93.265299
47.618696,-122.191787
43.600942,-116.507727
35.1422,-118.448906
30.251369,-97.689082
42.506508,-70.88655
39.395289,-107.209921
41.656041,-70.280514
33.9330483475241,-117.932546091071
41.928005,-88.121847
33.978867,-118.393304
36.840052,-119.715544
36.727657,-120.0617
39.162578,-84.426532
40.027281,-75.227426
40.302578,-79.503192
39.03833,-94.592655
44.938573,-123.005924
37.373472,-122.030866
38.65772,-121.38836
27.484381,-80.4363
35.449803,-93.45964
37.80024,-122.277788
34.987457,-81.060145
32.1386259992422,-80.7597649560925
36.272488,-115.264053
37.547986,-122.05429
48.7472802,-122.4762196
39.026976,-94.254319
43.044575,-87.922708
42.86823,-73.781715
34.071281,-117.549227
33.482217,-111.924943
29.309339,-94.78911
25.981942,-80.225619
34.07742,-118.100073
40.082006,-82.812975
41.469982,-71.952334
32.899492,-117.203327
38.791286,-104.848153
33.739215,-84.731305
40.199503,-75.160606
41.727435,-71.470318
39.948892,-75.1607852
40.3000682,-76.6105759
37.392747,-122.035162
41.070965,-73.476746
29.536707,-95.389101
33.804434,-118.14087
42.271264,-87.949582
38.9690831,-76.9184508
34.054395,-118.413998
34.139958,-118.128446
41.918516,-73.982758
42.385103,-72.528257
42.948433,-74.17904
46.544781,-122.510619
41.11549,-102.949669
47.616057,-122.196775
39.312935,-76.734569
42.362296,-71.0810096
34.07638,-117.5553084
39.928145,-105.081111
29.780192,-95.561368
25.974513,-80.142565
32.63196,-116.967692
45.022221,-93.193032
45.126087,-93.358431
29.728569,-84.985432
39.101673,-94.584644
40.742875,-73.935806
39.2828701,-76.6010004
40.02979,-105.22981
37.884559,-122.501939
33.946181,-118.38161
28.565738,-81.389771
39.727655,-121.840335
39.907482,-86.064532
37.475792,-122.149682
35.514404,-83.3066
33.647757,-117.837377
33.813957,-118.343663
33.479147,-81.967294
34.044537,-117.314895
40.020732,-105.208971
34.137638,-118.36125
37.7239842,-122.4556294
44.946138,-93.103841
42.153053,-77.05391
28.548781,-81.386912
41.8865153,-87.6314343
29.386517,-98.571544
42.901631,-78.867483
26.123223,-80.104499
44.986962,-93.379762
26.0139964,-80.309559
37.425129,-122.198535
35.976261,-78.542906
39.466293,-121.516144
43.359015,-73.701099
36.732455,-119.786266
34.241687,-118.528543
38.877342,-97.618699
39.047547,-94.486124
40.480025,-111.976072
40.479795,-111.977153
27.980148,-82.82669
37.672346,-122.383233
43.879684965176,-85.852560798425
34.06125,-117.281881
39.953788,-75.197666
34.4717,-117.26538
38.480552,-107.868718
38.382826,-120.804607
40.696864,-111.990877
36.480616,-80.616003
39.312429,-94.702495
27.943338,-82.44954
32.824395,-97.066569
38.92642,-94.685953
40.10529,-83.160928
41.09329874,-88.44210261
32.653805,-117.101234
47.577174,-122.209822
36.141968,-86.70126
28.352848,-81.533724
37.703735,-121.865426
33.635303,-117.849547
20.750887,-156.449718
32.8575983,-96.9341328
33.661811,-117.866723
40.605968,-75.380555
41.033639,-87.276211
41.880286,-87.636538
33.8365817,-117.9151513
29.885061,-97.940168
33.750566,-78.956446
45.000535,-93.277189
38.092951,-122.236153
40.759764,-73.967956
38.583774,-121.496277
41.015489,-71.992316
28.428894,-81.468971
29.625561,-82.374357
34.052172,-118.254742
38.9179052,-77.420465
34.10459,-118.201828
38.90178,-77.059732
38.019258,-122.540448
41.816706,-72.70958
43.082493,-73.78785
34.038374,-118.266667
37.479817,-121.944856
34.024102,-118.393628
38.989006,-94.699811
34.696764,-118.136311
47.636824,-122.144188
37.484948,-122.146389
35.110993,-83.09913
37.663461,-122.396614
41.83037,-86.257139
32.899655,-117.19087
33.342649,-111.70276
30.223633,-98.800509
44.231748,-71.762158
30.326862,-81.665223
33.567325,-84.522661
30.374076,-88.539909
41.799157,-71.331026
44.81967,-73.40078
38.609833,-121.50796
40.497755,-74.421814
39.577552,-106.089839
33.804355,-118.140854
33.523362,-112.023348
37.383649,-121.980798
34.061977,-118.475213
28.526038,-81.376091
42.362048,-71.084741
43.573814,-72.966623
32.874514,-117.206264
43.017416,-87.965306
34.239231,-118.574057
38.97793,-77.425894
34.089086,-84.239913
34.44403,-119.788393
35.3041747,-81.0210277
42.845337,-73.80796
43.013306,-76.08437
42.810905,-71.024759
34.8114,-87.6648
47.7030756,-122.3556774
41.990657,-87.748603
43.655954,-93.334482
32.6791515344712,-97.3965402503531
41.765434,-72.684758
39.521561,-104.964708
46.062597,-118.34231
41.523643,-88.083168
34.032835,-118.468107
27.652062,-80.355521
34.204033,-118.226892
34.158102,-118.254461
33.62887,-111.896778
40.64646,-80.07136
34.094205,-117.55695
45.817427,-122.683554
42.068471,-90.666654
41.682538,-91.560227
36.184065,-86.634039
42.197633,-83.700681
27.637738,-80.519221
29.72068,-95.337149
39.963421,-104.989641
40.814489,-96.749099
45.4193963,-122.6676371
37.832678,-122.279743
33.721532,-117.834096
32.867469,-117.211956
33.506127,-117.179876
38.712616,-75.103793
41.484969,-112.029231
33.011558,-96.94573
41.7106632,-87.9609911
37.425192,-122.198468
39.588776,-106.09747
42.670548,-83.221635
33.480351,-100.875326
40.141072,-82.988946
39.188732,-123.227097
44.03486,-121.33283
33.836039,-117.93942
29.782335,-95.443826
21.335709,-157.868093
21.28609,-157.84001
42.635801,-78.987905
36.336686,-94.186186
37.7819286,-122.4041764
33.638834,-84.4465
36.145405,-77.413734
44.983222,-93.278159
38.55715,-76.985086
33.178227,-97.127479
35.659077,-97.468544
27.946012345093,-82.467958909123
34.166518,-118.23176
42.599895,-72.40193
35.023738,-85.160777
25.7293987,-80.2608221
38.732702,-122.62457
28.043732,-82.671781
33.976657,-118.426225
32.823167,-96.819572
33.935345,-118.120897
40.789958,-73.966488
46.440134,-95.128793
29.386021,-98.571619
37.481724,-122.169347
38.7319,-106.16005
40.765691,-111.890973
32.927196015786,-117.23685423544
30.043103,-94.150126
43.065961,-89.415142
34.183354,-118.306724
42.656475,-73.239759
40.255513,-76.866263
40.500366,-111.88868
28.5495879,-81.3764593
42.750248,-84.56008
37.23813,-107.869496
37.53618,-122.325957
47.544139,-116.1854
30.389559,-96.068119
48.821962,-100.457555
33.741872,-84.3595
38.879357,-94.610454
33.772574,-84.387637
42.361755,-71.085959
42.031647,-88.278775
44.949555,-122.991697
41.699196,-70.30302
35.599381,-120.570984
44.104416,-70.198285
37.83352,-94.327206
41.78733,-80.06426
35.97208,-77.895654
39.040857,-95.757429
45.531173,-122.656725
36.323241,-79.686657
43.002537,-78.84062
33.661394,-117.864339
39.591908,-104.966154
40.768074,-111.88906
43.090647,-73.772099
44.938542,-123.005982
26.074598,-80.24289
33.873803,-117.907484
32.827946,-97.215753
39.977285,-105.065284
42.338155,-71.086501
44.878935,-84.68558
31.087385,-97.716157
38.949232,-77.338995
45.777117,-84.732027
35.051246,-85.312336
42.356544,-71.053383
36.3266544,-119.6593582
42.857541,-70.924575
35.590989,-80.857206
43.9491066960804,-92.0659870760504
43.308037,-73.64537
28.236361,-81.650117
41.875714,-87.638725
35.048801,-80.614829
32.719398,-117.169635
37.590097,-122.337186
43.359015,-73.701072
33.958195,-84.225252
47.545785,-122.018499
39.644395,-106.385305
41.937729,-70.626941
26.237487,-80.103051
33.693468,-117.922703
39.005413,-77.4929
36.115965,-115.157905
42.361432,-71.60086
34.164024,-118.83243
38.574402,-121.50487
39.466107,-75.531285
40.771262,-111.932383
39.206299,-76.86058
45.09612,-93.446975
44.695726,-73.515764
44.46541,-68.902341
40.719756,-73.962933
28.92261,-80.86955
39.284664,-76.619604
40.160944,-83.021703
36.836639,-119.810158
32.6830814303907,-114.58991173757
41.323086,-96.072029
40.723351,-111.858757
34.19379881,-118.5124659
39.840618,-84.186264
40.480303,-111.978588
39.424962,-77.460874
46.732394,-117.164374
41.666233,-72.781161
36.15557,-86.813431
47.7133,-122.209
40.750423,-111.813071
34.303331,-118.478003
36.149942,-115.334213
25.844272,-80.250044
41.904521,-87.940415
39.488899,-119.793622
42.139213,-72.025739
42.581295,-71.793285
39.169397,-76.811526
33.924025,-84.503876
33.753917,-78.965658
37.374086,-121.896007
39.506437,-76.382392
39.292049,-76.61231
40.253316,-76.885299
32.772512,-117.077643
29.759928,-95.364614
33.89122,-117.81003
40.435772,-111.892584
27.257805,-80.838747
34.0787305,-118.2620881
37.788366,-121.309828
38.579593,-121.506825
42.039696,-87.798526
47.613364,-122.196774
36.435101,-99.390954
33.942436,-84.210831
40.721244,-74.00092
41.802949,-88.370249
42.022757,-71.253213
43.6161365,-116.2107608
37.324289,-122.009335
30.185298,-97.801157
30.395194,-86.597456
37.7915441,-122.4221102
40.78293,-111.98491
33.779136,-117.865985
34.061969,-118.343172
45.205749,-84.987656
34.16561,-117.332267
35.902571,-79.047712
42.362829,-71.083878
35.995223,-86.785691
42.16815,-87.922672
37.338263,-121.885591
37.48165,-122.170551
38.917808,-94.656079
30.883336,-83.269586
39.606323,-84.226196
33.883653,-117.889102
42.333711,-71.589284
40.699119,-75.282929
29.442297,-98.649844
33.808757,-84.394504
40.782595,-74.005239
40.582011,-124.131072
35.78313,-80.256915
33.982504,-117.410462
37.589592,-122.336983
41.793352,-71.368593
41.400765,-81.595494
35.635734,-82.598826
30.450819,-88.89851
38.643923,-121.147481
37.426584,-122.143421
39.748088,-104.996432
38.885052,-94.687575
44.227526,-74.4644819999999
37.790001,-122.406539
32.57511,-117.124185
41.761856,-70.083124
40.767935,-73.96671
37.652006,-122.382705
44.520573,-103.89107
32.428291,-97.235443
37.383865,-121.982966
38.852843,-94.830306
38.3374167,-85.4642859
38.670401,-90.439999
40.849718,-74.351359
42.366604,-71.0183
45.2234197,-97.0246758
29.645808,-95.57612
40.756071,-73.98392
36.133275,-86.666722
38.989127,-94.575565
38.057923,-117.216912
33.785866,-117.890429
32.840616,-116.708838
30.156373,-92.090464
34.03362,-118.240754
28.42889,-81.469129
32.730937,-117.203484
40.327708,-74.442655
36.15619,-115.33503
25.949131,-80.1354575
27.806948,-82.679984
30.086583,-95.634739
37.785064,-122.405175
39.308846,-76.625419
47.671181,-122.121739
42.684393,-83.192104
40.77826,-111.880842
40.48135,-111.889853
39.228103,-121.046891
34.164588,-117.284561
26.118853,-80.137699
37.024706,-121.565269
37.426334,-122.175577
43.778623,-88.461093
37.324076,-121.813523
30.276423,-97.749389
43.004421,-78.203921
37.411416,-121.950414
30.280113,-86.009869
48.197023,-101.294031
42.336308,-71.088369
35.372994,-119.021579
38.95525,-94.855544
38.673817,-90.425003
43.113758,-75.28496
42.017621,-87.672483
46.00101,-123.91683
34.011257,-84.574695
37.3127636,-121.9694253
35.906068,-79.045679
42.895069,-78.876057
40.494141,-124.10279
40.521744,-111.938073
37.800584,-122.265044
41.488126,-71.308407
30.270384,-97.73108
42.098577,-72.562624
29.785731,-95.697239
40.918173,-111.399073
40.070701,-75.464468
33.757167,-118.110726
35.486347,-120.666102
40.309559,-111.730541
44.4936268,-73.164069
33.754579,-118.109285
35.280461,-87.317161
36.851495,-119.788957
30.477983,-97.778114
41.465514,-73.487032
47.602544,-122.33301
25.687086,-80.342515
40.72142,-74.039976
38.796285,-121.316827
33.911136,-117.197521
33.476454,-112.200412
33.89918,-84.449839
42.67623,-73.73344
40.883797,-124.00085
47.618246,-122.333948
33.794203,-117.850052
41.95634,-71.025185
27.427118,-80.386455
41.422533,-81.7584885
37.71896,-122.481972
38.475782,-122.388661
42.981097,-71.465414
35.737613,-78.811214
29.642828,-95.57278
41.297403,-72.926311
41.310599,-72.920233
37.977415,-122.036184
36.836868,-119.76988
37.352078,-121.907017
34.90752,-116.836025
34.057709,-118.241
39.741532,-105.199521
47.5987016,-122.3351902
38.613762,-90.285931
39.099476,-94.582438
40.595528,-77.570242
32.786987,-97.346454
42.781628,-73.70534
39.047517,-94.486166
39.6878859,-75.668995
34.891921,-82.165625
38.261021,-122.055143
36.128822,-86.77856
38.0991595056188,-78.4637473993192
40.778527,-73.9572042
33.03948,-112.0466
41.893265,-70.90647
37.075503,-76.474858
37.65994358550239,-122.0898356004944
41.885377,-87.630832
40.099606,-105.147339
35.031242,-79.11927
33.773514,-118.191451
42.62231,-83.997719
42.779497,-78.781127
40.741371,-73.995533
37.007037,-121.552604
37.392735,-122.0721
28.542317,-81.380406
39.987133,-75.263665
37.724481,-122.241921
39.309972,-76.729643
40.551641,-80.020135
41.482352,-87.679954
34.139468,-118.36092
37.812639,-122.300681
